unique_id,n_obs,mean_demand,total_demand,zero_share,adi,cv2,n_nonzero
FOODS_1_003_TX_2,1968,0.4222560975609756,831.0,0.695630081300813,3.285475792988314,0.309439338639794,599
FOODS_1_003_TX_3,1969,0.15134586084306756,298.0,0.8735398679532758,7.907630522088353,0.17836598467665657,249
FOODS_1_003_WI_1,1969,1.255459624174708,2472.0,0.4154393092940579,1.7106863596872286,0.6671494146570477,1151
FOODS_1_003_WI_2,1968,0.3673780487804878,723.0,0.7855691056910569,4.6635071090047395,0.6314383918720656,422
FOODS_1_003_WI_3,1964,0.3559063136456212,699.0,0.7494908350305499,3.991869918699187,0.431762890458131,492
FOODS_1_004_CA_1,1565,10.261341853035145,16059.0,0.136741214057508,1.15840118430792,0.4815864767495692,1351
FOODS_1_004_CA_2,1565,6.998722044728434,10953.0,0.16805111821086263,1.2019969278033795,0.7942973019644523,1302
FOODS_1_004_CA_3,1566,11.472541507024266,17966.0,0.18901660280970625,1.2330708661417322,0.5375074137100367,1270
FOODS_1_004_CA_4,1565,2.4798722044728434,3881.0,0.27284345047923325,1.375219683655536,0.5164361451265922,1138
FOODS_1_004_TX_1,1565,7.189776357827476,11252.0,0.12268370607028754,1.1398397669337217,0.4775041119049111,1373
FOODS_1_004_TX_2,1565,8.577635782747604,13424.0,0.1891373801916933,1.2332545311268714,0.5557824806176971,1269
FOODS_1_004_TX_3,1565,8.414696485623002,13169.0,0.12971246006389775,1.1490455212922173,0.4124596869474866,1362
FOODS_1_004_WI_1,1565,8.828753993610224,13817.0,0.15654952076677317,1.1856060606060606,0.5305647522403397,1320
FOODS_1_004_WI_2,1565,12.63258785942492,19770.0,0.16677316293929711,1.2001533742331287,0.4789391770372202,1304
FOODS_1_004_WI_3,1565,8.961022364217252,14024.0,0.16677316293929711,1.2001533742331287,0.607785661839107,1304
FOODS_1_005_CA_1,1969,1.170137125444388,2304.0,0.5322498730319959,2.1378935939196526,0.8472865634494359,921
FOODS_1_005_CA_2,1969,3.0670391061452515,6039.0,0.3859827323514474,1.628618693134822,0.700196238946965,1209
FOODS_1_005_CA_3,1969,1.9207719654647029,3782.0,0.4342305738953784,1.767504488330341,0.919392788002826,1114
FOODS_1_005_CA_4,1969,0.49111223971559165,967.0,0.675469781615033,3.081377151799687,0.41177746710452584,639
FOODS_1_005_TX_1,1969,0.7003555104113763,1379.0,0.6632808532249873,2.9698340874811464,0.8026658215980548,663
FOODS_1_005_TX_2,1969,1.0543423057389538,2076.0,0.5449466734382935,2.197544642857143,1.2583606984284492,896
FOODS_1_005_TX_3,1969,0.9019807008633824,1776.0,0.5434230573895379,2.1902113459399333,0.5174465473927398,899
FOODS_1_005_WI_1,1969,1.0548501777552057,2077.0,0.5088877602844083,2.0361944157187177,0.538053439313379,967
FOODS_1_005_WI_2,1969,0.8928390045708482,1758.0,0.5683087861858812,2.316470588235294,0.6002848056631619,850
FOODS_1_005_WI_3,1945,0.8637532133676092,1680.0,0.5876606683804627,2.4251870324189526,0.5533146350508574,802
FOODS_1_006_CA_1,1967,1.5124555160142348,2975.0,0.39603457041179463,1.6557239057239057,0.5283598946214096,1188
FOODS_1_006_CA_2,1969,1.330116810563738,2619.0,0.43981716607414933,1.785131459655485,0.6194040132867086,1103
FOODS_1_006_CA_3,1965,1.6025445292620866,3149.0,0.39236641221374047,1.6457286432160805,0.7628248237370814,1194
FOODS_1_006_CA_4,1969,1.015744032503809,2000.0,0.5170137125444388,2.070452155625657,0.44170496368421064,951
FOODS_1_006_TX_1,1969,0.5261554088369731,1036.0,0.6866429659725749,3.1912479740680713,0.4562970017155069,617
FOODS_1_006_TX_2,1969,0.6866429659725749,1352.0,0.6256983240223464,2.671641791044776,0.4674541867173502,737
FOODS_1_006_TX_3,1969,0.8969019807008634,1766.0,0.5962417470797359,2.476729559748428,1.0298638682820682,795
FOODS_1_006_WI_1,1969,1.687150837988827,3322.0,0.3336719146775013,1.5007621951219512,0.5430924025461195,1312
FOODS_1_006_WI_2,1969,1.2366683595733876,2435.0,0.4484509903504317,1.8130755064456723,0.6198930593601679,1086
FOODS_1_006_WI_3,1967,1.1718352821555669,2305.0,0.4743263853584138,1.902321083172147,0.7294799672504774,1034
FOODS_1_008_CA_1,1706,0.268464243845252,458.0,0.8288393903868698,5.842465753424658,0.44646711791507004,292
FOODS_1_008_CA_2,1599,0.09380863039399624,150.0,0.9349593495934959,15.375,0.36241812297734627,104
FOODS_1_008_CA_3,1411,0.3132530120481928,442.0,0.7880935506732814,4.719063545150502,0.3879090127958014,299
FOODS_1_008_CA_4,1705,0.3161290322580645,539.0,0.7648093841642228,4.251870324189526,0.3411014177976806,401
FOODS_1_008_TX_1,1685,0.09376854599406528,158.0,0.9234421364985164,13.062015503875969,0.18998420225124177,129
FOODS_1_008_TX_2,1589,0.17054751415984895,271.0,0.8867212083071114,8.827777777777778,0.5742473017712922,180
FOODS_1_008_TX_3,1542,0.1511024643320363,233.0,0.8819714656290532,8.472527472527473,0.43387094788083713,182
FOODS_1_008_WI_1,1700,0.5258823529411765,894.0,0.6629411764705883,2.966841186736475,0.3584999242458367,573
FOODS_1_008_WI_2,1682,0.28894173602853745,486.0,0.7936979785969085,4.847262247838617,0.5087821890255344,347
FOODS_1_008_WI_3,1619,0.28412600370599134,460.0,0.7998764669549104,4.996913580246914,0.6065601900893676,324
FOODS_1_009_CA_1,1564,0.6182864450127877,967.0,0.6668797953964194,3.001919385796545,0.5315558568386374,521
FOODS_1_009_CA_2,1565,0.8651757188498402,1354.0,0.610223642172524,2.5655737704918034,0.6820722256645,610
FOODS_1_009_CA_3,1569,1.1963033779477374,1877.0,0.6073932441045252,2.5470779220779223,0.8472095403866869,616
FOODS_1_009_CA_4,1567,0.38544990427568604,604.0,0.7523931078493937,4.038659793814433,0.4902332698359596,388
FOODS_1_009_TX_1,1559,0.29826812059012187,465.0,0.8357921744708147,6.08984375,0.9845976164081078,256
FOODS_1_009_TX_2,1552,0.3131443298969072,486.0,0.8079896907216495,5.208053691275167,0.9638603515553167,298
FOODS_1_009_TX_3,1557,0.20488118175979447,319.0,0.852922286448298,6.799126637554585,0.4308670798467067,229
FOODS_1_009_WI_1,1563,0.4523352527191299,707.0,0.7152911068458093,3.512359550561798,0.4120019921692025,445
FOODS_1_009_WI_2,1562,0.31434058898847633,491.0,0.7797695262483995,4.540697674418604,0.38665000910681896,344
FOODS_1_009_WI_3,1556,0.2866323907455013,446.0,0.7962724935732648,4.908517350157728,0.33333248485271183,317
FOODS_1_010_CA_1,1480,0.2195945945945946,325.0,0.8432432432432433,6.379310344827586,0.4493974128435666,232
FOODS_1_010_CA_2,1784,0.28699551569506726,512.0,0.8139013452914798,5.373493975903615,0.43242430903040024,332
FOODS_1_010_CA_3,1786,0.3303471444568869,590.0,0.803471444568869,5.088319088319088,0.5564315836992655,351
FOODS_1_010_CA_4,1786,0.21052631578947367,376.0,0.8437849944008958,6.401433691756273,0.29961110898515225,279
FOODS_1_010_TX_1,1874,0.240128068303095,450.0,0.8212379935965849,5.594029850746269,0.2514171656686626,335
FOODS_1_010_TX_2,1842,0.3697068403908795,681.0,0.752985884907709,4.048351648351648,0.4343545879486933,455
FOODS_1_010_TX_3,1877,0.7554608417687799,1418.0,0.6414491209376665,2.789004457652303,0.6638023140160554,673
FOODS_1_010_WI_1,1450,0.7393103448275862,1072.0,0.6,2.5,0.4502918475444293,580
FOODS_1_010_WI_2,1446,0.41632088520055327,602.0,0.7233748271092669,3.615,0.5023430420733462,400
FOODS_1_010_WI_3,1151,0.32580364900086883,375.0,0.7775847089487402,4.49609375,0.3722487633986929,256
FOODS_1_011_CA_1,1969,0.6196038598273235,1220.0,0.7008633824276282,3.3429541595925296,0.46418637234522947,589
FOODS_1_011_CA_2,1906,1.710912906610703,3261.0,0.5141657922350472,2.058315334773218,0.6606850027023035,926
FOODS_1_011_CA_3,1969,0.8552564753682073,1684.0,0.6211274758760792,2.6394101876675604,0.6697498029926189,746
FOODS_1_011_CA_4,1969,0.3387506348400203,667.0,0.7988826815642458,4.972222222222222,0.4350653246432029,396
FOODS_1_011_TX_1,1969,0.47993905535804976,945.0,0.7684103605891316,4.317982456140351,0.8446944257556502,456
FOODS_1_011_TX_2,1967,0.3253685815963396,640.0,0.8362989323843416,6.108695652173913,1.2585374075155766,322
FOODS_1_011_TX_3,1953,0.18125960061443933,354.0,0.8760880696364567,8.070247933884298,0.3222162754299869,242
FOODS_1_011_WI_1,1904,0.48214285714285715,918.0,0.7478991596638656,3.966666666666667,0.4442450314641756,480
FOODS_1_011_WI_2,1967,0.32638535841382815,642.0,0.8337569903406202,6.015290519877676,0.47395062767021723,327
FOODS_1_011_WI_3,1969,0.17318435754189945,341.0,0.8811579481970544,8.414529914529915,0.5013556586119469,234
FOODS_1_012_CA_1,1786,3.003359462486002,5364.0,0.2631578947368421,1.3571428571428572,0.3598849533327988,1316
FOODS_1_012_CA_2,1786,11.193729003359463,19992.0,0.21724524076147816,1.2775393419170242,0.18040490684308017,1398
FOODS_1_012_CA_3,1786,6.120380739081747,10931.0,0.23404255319148937,1.3055555555555556,0.23555008672361766,1368
FOODS_1_012_CA_4,1786,4.665733482642777,8333.0,0.22228443449048152,1.2858171346292298,0.27286005137387404,1389
FOODS_1_012_TX_1,1877,4.88865210442195,9176.0,0.08897176345231753,1.0976608187134502,0.38400101077231813,1710
FOODS_1_012_TX_2,1877,8.471497069792221,15901.0,0.03942461374533831,1.041042706600111,0.2045365313802835,1803
FOODS_1_012_TX_3,1877,5.251997868939798,9858.0,0.13052743740010656,1.1501225490196079,0.3173798195184925,1632
FOODS_1_012_WI_1,1786,2.4977603583426653,4461.0,0.3236282194848824,1.478476821192053,0.4433125195260492,1208
FOODS_1_012_WI_2,1785,1.0913165266106442,1948.0,0.4879551820728291,1.9529540481400438,0.5208908550369044,914
FOODS_1_012_WI_3,1786,1.1282194848824187,2015.0,0.5044792833146696,2.0180790960451978,0.5270269276308134,885
FOODS_1_013_CA_1,1969,1.3214829862874555,2602.0,0.5226003047232097,2.09468085106383,0.6003482277569419,940
FOODS_1_013_CA_2,1969,2.631792788217369,5182.0,0.35449466734382934,1.5491738788355625,0.8891337642362223,1271
FOODS_1_013_CA_3,1969,2.70137125444388,5319.0,0.39614017267648555,1.656013456686291,1.0452518432250764,1189
FOODS_1_013_CA_4,1565,0.9124600638977636,1428.0,0.5450479233226837,2.1980337078651684,0.5783138273924611,712
FOODS_1_013_TX_1,1961,1.3844977052524223,2715.0,0.563488016318205,2.2908878504672896,1.7392669810827341,856
FOODS_1_013_TX_2,1969,0.7790756729304216,1534.0,0.6373793803961402,2.757703081232493,1.4008186152183553,714
FOODS_1_013_TX_3,1967,0.7036095577020844,1384.0,0.6451448906964922,2.818051575931232,0.5867271816373834,698
FOODS_1_013_WI_1,1964,1.244399185336049,2444.0,0.49287169042769857,1.9718875502008033,0.5973650143512234,996
FOODS_1_013_WI_2,1967,0.6380274529740722,1255.0,0.668530757498729,3.016871165644172,0.7269211668085828,652
FOODS_1_013_WI_3,1969,0.6485525647536821,1277.0,0.6262061960385983,2.6752717391304346,0.5366115099568403,736
FOODS_1_014_CA_1,1124,1.0845195729537367,1219.0,0.46886120996441283,1.882747068676717,0.5553404621362039,597
FOODS_1_014_CA_2,1125,0.9537777777777777,1073.0,0.5422222222222223,2.1844660194174756,0.8100438068267531,515
FOODS_1_014_CA_3,1126,1.2566607460035524,1415.0,0.433392539964476,1.7648902821316614,0.5536273093985138,638
FOODS_1_014_TX_1,1441,1.0492713393476751,1512.0,0.5322692574600971,2.1379821958456975,0.4907462367357254,674
FOODS_1_014_TX_2,1445,1.3273356401384082,1918.0,0.43321799307958475,1.7643467643467643,0.5501873179269617,819
FOODS_1_014_TX_3,1441,0.8986814712005552,1295.0,0.57529493407356,2.354575163398693,0.5105577132719168,612
FOODS_1_014_WI_1,1430,1.2244755244755245,1751.0,0.44405594405594406,1.79874213836478,0.4393829377251874,795
FOODS_1_014_WI_2,1421,1.7755102040816326,2523.0,0.2997888810696692,1.428140703517588,0.4064227963739505,995
FOODS_1_014_WI_3,1430,0.7853146853146853,1123.0,0.6111888111888112,2.5719424460431655,0.5011983920971026,556
FOODS_1_015_CA_1,1952,0.6915983606557377,1350.0,0.6552254098360656,2.900445765230312,0.9962929959500948,673
FOODS_1_015_CA_2,1899,1.5376513954713007,2920.0,0.5429173249078463,2.1877880184331797,0.9340823242413872,868
FOODS_1_015_CA_3,1892,1.275369978858351,2413.0,0.622093023255814,2.646153846153846,0.9064792312720484,715
FOODS_1_015_CA_4,1893,0.34548335974643424,654.0,0.7548864236661385,4.079741379310345,0.36985507450120264,464
FOODS_1_015_TX_1,1892,0.4413319238900634,835.0,0.7769556025369979,4.483412322274882,1.151995866886279,422
FOODS_1_015_TX_2,1897,0.654190827622562,1241.0,0.6816025303110174,3.140728476821192,1.1475559022281099,604
FOODS_1_015_TX_3,1876,0.412046908315565,773.0,0.7292110874200426,3.6929133858267718,0.3737569678106584,508
FOODS_1_015_WI_1,1893,0.5092445853143159,964.0,0.7089276281035394,3.4355716878402904,1.1567777954298932,551
FOODS_1_015_WI_2,1900,0.4131578947368421,785.0,0.7368421052631579,3.8,0.6346011833801887,500
FOODS_1_015_WI_3,1896,0.5643459915611815,1070.0,0.7151898734177216,3.511111111111111,1.1320991001312428,540
FOODS_1_016_CA_1,1969,1.228542407313357,2419.0,0.4215337734890808,1.7287093942054435,0.5559275640677893,1139
FOODS_1_016_CA_2,1969,1.3311325545962418,2621.0,0.4281361097003555,1.7486678507992894,0.5351607129267907,1126
FOODS_1_016_CA_3,1969,0.95733875063484,1885.0,0.49111223971559165,1.9650698602794412,0.5281066457271172,1002
FOODS_1_016_CA_4,1891,0.5753569539925966,1088.0,0.6668429402432575,3.0015873015873016,0.5623958546788442,630
FOODS_1_016_TX_1,1963,0.30616403464085584,601.0,0.7799286805909322,4.543981481481482,0.34871044511205324,432
FOODS_1_016_TX_2,1873,0.5344367325146824,1001.0,0.6700480512546716,3.030744336569579,0.36055212029642786,618
FOODS_1_016_TX_3,1968,0.46697154471544716,919.0,0.7103658536585366,3.4526315789473685,0.3700351732114926,570
FOODS_1_016_WI_1,1969,0.7613001523616049,1499.0,0.6023362112747588,2.5146871008939975,0.6410409324999349,783
FOODS_1_016_WI_2,1968,0.6427845528455285,1265.0,0.6504065040650406,2.86046511627907,0.4138127391701627,688
FOODS_1_016_WI_3,1969,0.3971559167089893,782.0,0.7257491112239716,3.6462962962962964,0.305698859307782,540
FOODS_1_017_CA_1,1563,0.5860524632117722,916.0,0.6698656429942419,3.0290697674418605,0.9192793084340922,516
FOODS_1_017_CA_2,1568,1.0395408163265305,1630.0,0.5369897959183674,2.159779614325069,0.4849662398880728,726
FOODS_1_017_CA_3,1558,0.920410783055199,1434.0,0.5532734274711169,2.2385057471264367,0.4601126549610263,696
FOODS_1_017_CA_4,1562,0.4660691421254802,728.0,0.7125480153649167,3.4788418708240534,0.4632910666710155,449
FOODS_1_017_TX_1,1558,0.392811296534018,612.0,0.754813863928113,4.0785340314136125,0.6989547618863416,382
FOODS_1_017_TX_2,1560,0.43974358974358974,686.0,0.725,3.6363636363636362,0.4815771299119361,429
FOODS_1_017_TX_3,1544,0.202720207253886,313.0,0.8335492227979274,6.007782101167315,0.19961512059937325,257
FOODS_1_017_WI_1,1557,0.5465639049454079,851.0,0.680796403339756,3.132796780684105,0.3932402855899344,497
FOODS_1_017_WI_2,1562,0.29897567221510885,467.0,0.7900128040973111,4.762195121951219,0.5221086478694422,328
FOODS_1_017_WI_3,1550,0.2270967741935484,352.0,0.84,6.25,0.33438033258607425,248
FOODS_1_018_CA_1,1969,9.690705942102591,19081.0,0.02691721686135094,1.0276617954070981,0.4114683224673014,1916
FOODS_1_018_CA_2,1969,8.131538852209243,16011.0,0.08481462671406806,1.092674805771365,0.6280397960987887,1802
FOODS_1_018_CA_3,1969,8.69324530218385,17117.0,0.037582529202640935,1.0390501319261214,0.5702397670991959,1895
FOODS_1_018_CA_4,1969,5.667343829355002,11159.0,0.07008633824276282,1.0753686510103768,0.5093135441201931,1831
FOODS_1_018_TX_1,1968,3.1885162601626016,6275.0,0.21595528455284552,1.2754374594944913,0.7837761835374076,1543
FOODS_1_018_TX_2,1969,8.001015744032504,15754.0,0.07211782630777044,1.0777230432402847,0.5251300757574151,1827
FOODS_1_018_TX_3,1969,4.043676993397664,7962.0,0.2031488065007618,1.2549394518801784,0.7528925493189059,1569
FOODS_1_018_WI_1,1969,7.284916201117318,14344.0,0.036566785170137124,1.0379546652609384,0.4944580375607928,1897
FOODS_1_018_WI_2,1969,8.943118334179786,17609.0,0.0457084814626714,1.0478978179882916,0.475853917347235,1879
FOODS_1_018_WI_3,1969,7.242254951752159,14260.0,0.0563737938039614,1.0597416576964478,0.5964929941995445,1858
FOODS_1_019_CA_1,1969,4.143727780599289,8159.0,0.46521076688674456,1.8698955365622032,0.42208482994115737,1053
FOODS_1_019_CA_2,1969,5.732351447435247,11287.0,0.5022854240731336,2.009183673469388,0.31833932356882366,980
FOODS_1_019_CA_3,1969,4.926358557643474,9700.0,0.4601320467242255,1.8523047977422389,0.44426318792821484,1063
FOODS_1_019_CA_4,1969,2.738445911630269,5392.0,0.47841543930929403,1.917234664070107,0.35954947399958065,1027
FOODS_1_019_TX_1,1969,2.3692229558151348,4665.0,0.585068562722194,2.4100367197062424,0.5112078804748441,817
FOODS_1_019_TX_2,1969,3.154393092940579,6211.0,0.5007618080243779,2.0030518819938963,0.4329009507919235,983
FOODS_1_019_TX_3,1969,1.531742001015744,3016.0,0.6317927882173692,2.7158620689655173,0.513952370541698,725
FOODS_1_019_WI_1,1969,3.5683087861858813,7026.0,0.2722194007110208,1.3740404745289603,0.4439728154995718,1433
FOODS_1_019_WI_2,1969,2.8704926358557645,5652.0,0.44337227018791264,1.7965328467153285,0.49405255171868345,1096
FOODS_1_019_WI_3,1969,2.935500253936008,5780.0,0.3504316912138141,1.5394839718530102,0.48517765560033926,1279
FOODS_1_020_CA_1,1968,1.0731707317073171,2112.0,0.4369918699186992,1.7761732851985559,0.32874094117242064,1108
FOODS_1_020_CA_2,1968,0.9654471544715447,1900.0,0.4898373983739837,1.9601593625498008,0.4360708986613567,1004
FOODS_1_020_CA_3,1967,0.7930859176410778,1560.0,0.5175394001016776,2.072708113804004,0.3683582395686827,949
FOODS_1_020_CA_4,1969,0.627729812087354,1236.0,0.5982732351447435,2.4892541087231352,0.36842248189347504,791
FOODS_1_020_TX_1,1967,0.40264361972547025,792.0,0.7031011692933401,3.368150684931507,0.23307944738372516,584
FOODS_1_020_TX_2,1969,0.7572371762315896,1491.0,0.5500253936008126,2.2223476297968396,0.3542605431317508,886
FOODS_1_020_TX_3,1969,0.6180802437785679,1217.0,0.6048755713560183,2.530848329048843,0.3793716751182509,778
FOODS_1_020_WI_1,1969,1.8044692737430168,3553.0,0.3387506348400203,1.512288786482335,0.40990792451441704,1302
FOODS_1_020_WI_2,1969,1.1564245810055866,2277.0,0.4164550533265617,1.7136640557006093,0.35325086489271107,1149
FOODS_1_020_WI_3,1969,0.6820721178263077,1343.0,0.6140172676485526,2.5907894736842105,0.3998893500622688,760
FOODS_1_021_CA_1,1212,6.066006600660066,7352.0,0.17656765676567657,1.214428857715431,1.017259095645231,998
FOODS_1_021_CA_2,1214,3.0420098846787478,3693.0,0.1886326194398682,1.23248730964467,0.7453116260465612,985
FOODS_1_021_CA_3,1213,1.8408903544929927,2233.0,0.29101401483924155,1.4104651162790698,0.5299338971892168,860
FOODS_1_021_CA_4,1212,2.6105610561056105,3164.0,0.2508250825082508,1.3348017621145374,0.7090467620086445,908
FOODS_1_021_TX_1,1223,0.553556827473426,677.0,0.6688470973017171,3.0197530864197533,0.6425146975466994,405
FOODS_1_021_TX_2,1223,0.9067865903515945,1109.0,0.5233033524121014,2.097770154373928,0.560043982798537,583
FOODS_1_021_TX_3,1186,0.9435075885328836,1119.0,0.5564924114671164,2.2547528517110265,0.5944700052073785,526
FOODS_1_021_WI_1,1224,4.375816993464053,5356.0,0.17238562091503268,1.2082922013820336,0.5479340948137201,1013
FOODS_1_021_WI_2,1222,1.4991816693944353,1832.0,0.3878887070376432,1.6336898395721926,0.5773507765863835,748
FOODS_1_021_WI_3,1216,1.464638157894737,1781.0,0.3667763157894737,1.5792207792207793,0.6168013635605826,770
FOODS_1_022_CA_1,1081,0.12580943570767808,136.0,0.8936170212765957,9.4,0.1703829751714927,115
FOODS_1_022_CA_2,1484,0.3025606469002695,449.0,0.7890835579514824,4.741214057507987,0.4126058720455573,313
FOODS_1_022_CA_3,1084,0.38837638376383765,421.0,0.731549815498155,3.725085910652921,0.6423980284782712,291
FOODS_1_022_CA_4,1079,0.17701575532900835,191.0,0.8693234476367007,7.652482269503546,0.3280302466646043,141
FOODS_1_022_TX_1,1362,0.302496328928047,412.0,0.7797356828193832,4.54,0.23440374188508464,300
FOODS_1_022_TX_2,1362,0.3223201174743025,439.0,0.7444933920704846,3.913793103448276,0.21224745506064985,348
FOODS_1_022_TX_3,1362,0.5330396475770925,726.0,0.6607929515418502,2.948051948051948,0.333052473064305,462
FOODS_1_022_WI_1,1083,0.17082179132040629,185.0,0.8642659279778393,7.36734693877551,0.2775344467014218,147
FOODS_1_022_WI_2,1070,0.12710280373831775,136.0,0.888785046728972,8.991596638655462,0.10752118644067796,119
FOODS_1_022_WI_3,1083,0.05817174515235457,63.0,0.9547553093259464,22.102040816326532,0.176440329218107,49
FOODS_1_023_CA_1,1784,1.4820627802690582,2644.0,0.5375560538116592,2.1624242424242426,0.43037110841703546,825
FOODS_1_023_CA_2,1784,2.1900224215246635,3907.0,0.3116591928251121,1.4527687296416938,0.5246624940407032,1228
FOODS_1_023_CA_3,1786,3.164053751399776,5651.0,0.30291153415453526,1.4345381526104417,0.3405262773512552,1245
FOODS_1_023_CA_4,1786,2.6993281075027995,4821.0,0.2889137737961926,1.4062992125984253,0.3861983009783381,1270
FOODS_1_023_TX_1,1876,1.3368869936034116,2508.0,0.4152452025586354,1.7101185050136736,0.5401135736067988,1097
FOODS_1_023_TX_2,1877,2.181672882258924,4095.0,0.26052210974960044,1.3523054755043227,0.41213309403341913,1388
FOODS_1_023_TX_3,1817,2.5288937809576226,4595.0,0.40286186020913595,1.6746543778801843,0.5208863024193215,1085
FOODS_1_023_WI_1,1483,1.1449763991908295,1698.0,0.471341874578557,1.8915816326530612,0.4384707085029605,784
FOODS_1_023_WI_2,1450,0.8289655172413793,1202.0,0.5744827586206896,2.3500810372771475,0.5399544779848268,617
FOODS_1_023_WI_3,1485,0.5407407407407407,803.0,0.6821548821548822,3.1461864406779663,0.45544835362445213,472
FOODS_1_024_CA_1,1969,1.1747079735906552,2313.0,0.4134078212290503,1.7047619047619047,0.4898430171599954,1155
FOODS_1_024_CA_2,1969,2.14931437277806,4232.0,0.23768410360589132,1.311792138574284,0.5359009855149892,1501
FOODS_1_024_CA_3,1969,1.8842051802945659,3710.0,0.3047232097511427,1.4382761139517897,0.6407894870676153,1369
FOODS_1_024_CA_4,1969,0.7425088877602845,1462.0,0.5246317927882174,2.1036324786324787,0.37718009276650466,936
FOODS_1_024_TX_1,1969,0.6343321482986287,1249.0,0.6231589639410868,2.6536388140161726,0.48512850143584585,742
FOODS_1_024_TX_2,1969,0.7100050787201625,1398.0,0.5779583544946674,2.3694344163658245,0.4308696407690479,831
FOODS_1_024_TX_3,1968,0.505589430894309,995.0,0.663109756097561,2.9683257918552037,0.46126793618306355,663
FOODS_1_024_WI_1,1969,1.702386998476384,3352.0,0.3133570340274251,1.456360946745562,0.5314535160587517,1352
FOODS_1_024_WI_2,1966,0.6963377416073245,1369.0,0.5574771108850458,2.259770114942529,0.379597447538242,870
FOODS_1_024_WI_3,1968,0.8963414634146342,1764.0,0.5060975609756098,2.0246913580246915,0.4285958777045781,972
FOODS_1_025_CA_1,1300,0.6876923076923077,894.0,0.5715384615384616,2.3339317773788153,0.3987284520386034,557
FOODS_1_025_CA_2,1286,1.0964230171073095,1410.0,0.45878693623639194,1.8477011494252873,0.5187051271612859,696
FOODS_1_025_CA_3,1292,1.3111455108359134,1694.0,0.4326625386996904,1.7626193724420192,0.614153279599133,733
FOODS_1_025_CA_4,1300,0.8284615384615385,1077.0,0.5515384615384615,2.229845626072041,1.9270282833610695,583
FOODS_1_025_TX_1,1289,0.6570985259891389,847.0,0.6656322730799069,2.9907192575406034,0.47359359441649623,431
FOODS_1_025_TX_2,1286,0.9136858475894246,1175.0,0.5824261275272161,2.3947858472998136,0.7014253413782151,537
FOODS_1_025_TX_3,1281,0.6362217017954723,815.0,0.6939890710382514,3.267857142857143,0.70559614357405,392
